External ID,No,Account#,Account ID,Account #,Date,Entity,Entity ID,Invoice #,Memo,Debit Amt,Credit Amt,
AUGCOGS-24BL010601,1325.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/14/2025,"Jasfer Industry Co., Limited",137,24BL010601,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,175.42,
AUGCOGS-25JSF01051,1326,A51001 - Freight - Out - Expense (New),981,,08/14/2025,"Jasfer Industry Co., Limited",137,25JSF01051,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",16,,
AUGCOGS-25JSF01051,1326.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/14/2025,"Jasfer Industry Co., Limited",137,25JSF01051,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,16,
AUGCOGS-24JSF12052,1327,A51001 - Freight - Out - Expense (New),981,,08/14/2025,"Jasfer Industry Co., Limited",137,24JSF12052,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",112,,
AUGCOGS-24JSF12052,1327.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/14/2025,"Jasfer Industry Co., Limited",137,24JSF12052,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,112,
AUGCOGS-24BL120402,1328,A51001 - Freight - Out - Expense (New),981,,08/14/2025,"Jasfer Industry Co., Limited",137,24BL120402,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",15.42,,
AUGCOGS-24BL120402,1328.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/14/2025,"Jasfer Industry Co., Limited",137,24BL120402,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,15.42,
AUGCOGS-GV2025012-3&4,1329,A51001 - Freight - Out - Expense (New),981,,08/14/2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2025012-3&4,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",3950.19,,
AUGCOGS-GV2025012-3&4,1329.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/14/2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2025012-3&4,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",,3950.19,
AUGCOGS-25RT010904,1330,A51001 - Freight - Out - Expense (New),981,,08/14/2025,"Jasfer Industry Co., Limited",137,25RT010904,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",16,,
AUGCOGS-25RT010904,1330.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/14/2025,"Jasfer Industry Co., Limited",137,25RT010904,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,16,
AUGCOGS-25RT010903,1331,A51001 - Freight - Out - Expense (New),981,,08/14/2025,"Jasfer Industry Co., Limited",137,25RT010903,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",16,,
AUGCOGS-25RT010903,1331.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/14/2025,"Jasfer Industry Co., Limited",137,25RT010903,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,16,
AUGCOGS-22533248-E,1332,A51001 - Freight - Out - Expense (New),981,,08/15/2025,Fama Sofas S.L.U,1248,22533248-E,Fama Sofas S.L.U - Aug  material cost transferred from sps,370,,
AUGCOGS-22533248-E,1332.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/15/2025,Fama Sofas S.L.U,1248,22533248-E,Fama Sofas S.L.U - Aug  material cost transferred from sps,,370,
AUGCOGS-INV-HE.05-02-03-25,1333,A51001 - Freight - Out - Expense (New),981,,08/15/2025,AMY Building Material Investments,1331,INV-HE.05-02-03-25,AMY Building Material Investments - Aug  material cost transferred from sps,5905.39,,
AUGCOGS-INV-HE.05-02-03-25,1333.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/15/2025,AMY Building Material Investments,1331,INV-HE.05-02-03-25,AMY Building Material Investments - Aug  material cost transferred from sps,,5905.39,
AUGCOGS-24JSF02004,1334,A51001 - Freight - Out - Expense (New),981,,08/16/2025,"Jasfer Industry Co., Limited",137,24JSF02004,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",9,,
AUGCOGS-24JSF02004,1334.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/16/2025,"Jasfer Industry Co., Limited",137,24JSF02004,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,9,
AUGCOGS-24BL102511,1335,A51001 - Freight - Out - Expense (New),981,,08/16/2025,"Jasfer Industry Co., Limited",137,24BL102511,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",10,,
AUGCOGS-24BL102511,1335.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/16/2025,"Jasfer Industry Co., Limited",137,24BL102511,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,10,
AUGCOGS-24JSF10069,1336,A51001 - Freight - Out - Expense (New),981,,08/16/2025,"Jasfer Industry Co., Limited",137,24JSF10069,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",10,,
AUGCOGS-24JSF10069,1336.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/16/2025,"Jasfer Industry Co., Limited",137,24JSF10069,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,10,
AUGCOGS-24BL103006,1337,A51001 - Freight - Out - Expense (New),981,,08/16/2025,"Jasfer Industry Co., Limited",137,24BL103006,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",9,,
AUGCOGS-24BL103006,1337.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/16/2025,"Jasfer Industry Co., Limited",137,24BL103006,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,9,
AUGCOGS-GV2024078,1338,A51001 - Freight - Out - Expense (New),981,,08/16/2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2024078,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",433,,
AUGCOGS-GV2024078,1338.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/16/2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2024078,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",,433,
AUGCOGS-4BL111402,1339,A51001 - Freight - Out - Expense (New),981,,08/16/2025,"Jasfer Industry Co., Limited",137,4BL111402,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",47,,
AUGCOGS-4BL111402,1339.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/16/2025,"Jasfer Industry Co., Limited",137,4BL111402,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,47,
AUGCOGS-24JSF10017,1340,A51001 - Freight - Out - Expense (New),981,,08/16/2025,"Jasfer Industry Co., Limited",137,24JSF10017,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",9.42,,
AUGCOGS-24JSF10017,1340.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/16/2025,"Jasfer Industry Co., Limited",137,24JSF10017,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,9.42,
AUGCOGS-24RT111904,1341,A51001 - Freight - Out - Expense (New),981,,08/16/2025,"Jasfer Industry Co., Limited",137,24RT111904,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",10,,
AUGCOGS-24RT111904,1341.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/16/2025,"Jasfer Industry Co., Limited",137,24RT111904,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,10,
AUGCOGS-24JSF10020,1342,A51001 - Freight - Out - Expense (New),981,,08/16/2025,"Jasfer Industry Co., Limited",137,24JSF10020,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",118,,
AUGCOGS-24JSF10020,1342.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/16/2025,"Jasfer Industry Co., Limited",137,24JSF10020,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,118,
AUGCOGS-24JSF11021,1343,A51001 - Freight - Out - Expense (New),981,,08/16/2025,"Jasfer Industry Co., Limited",137,24JSF11021,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",48,,
AUGCOGS-24JSF11021,1343.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/16/2025,"Jasfer Industry Co., Limited",137,24JSF11021,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,48,
AUGCOGS-GV2024100,1344,A51001 - Freight - Out - Expense (New),981,,08/16/2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2024100,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",542,,
AUGCOGS-GV2024100,1344.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/16/2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2024100,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",,542,
AUGCOGS-24JSF11049,1345,A51001 - Freight - Out - Expense (New),981,,08/16/2025,"Jasfer Industry Co., Limited",137,24JSF11049,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",48,,
AUGCOGS-24JSF11049,1345.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/16/2025,"Jasfer Industry Co., Limited",137,24JSF11049,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,48,
AUGCOGS-24RT112703,1346,A51001 - Freight - Out - Expense (New),981,,08/16/2025,"Jasfer Industry Co., Limited",137,24RT112703,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",9,,
AUGCOGS-24RT112703,1346.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/16/2025,"Jasfer Industry Co., Limited",137,24RT112703,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,9,
AUGCOGS-7130/VE,1347,A51001 - Freight - Out - Expense (New),981,,08/16/2025,MirageGranitoCeramico S.p.A,173,7130/VE,MirageGranitoCeramico S.p.A - Aug  material cost transferred from sps,990,,
AUGCOGS-7130/VE,1347.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/16/2025,MirageGranitoCeramico S.p.A,173,7130/VE,MirageGranitoCeramico S.p.A - Aug  material cost transferred from sps,,990,
AUGCOGS-GV2025005,1348,A51001 - Freight - Out - Expense (New),981,,08/16/2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2025005,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",325,,
AUGCOGS-GV2025005,1348.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/16/2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2025005,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",,325,
AUGCOGS-24JSF11035,1349,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,24JSF11035,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",121,,
AUGCOGS-24JSF11035,1349.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,24JSF11035,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,121,
AUGCOGS-23JSF12050,1350,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,23JSF12050,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",109,,
AUGCOGS-23JSF12050,1350.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,23JSF12050,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,109,
AUGCOGS-24JSF03012,1351,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,24JSF03012,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",110,,
AUGCOGS-24JSF03012,1351.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,24JSF03012,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,110,
AUGCOGS-24JSF08036,1352,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,24JSF08036,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",109,,
AUGCOGS-24JSF08036,1352.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,24JSF08036,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,109,
AUGCOGS-24JSF08044,1353,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,24JSF08044,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",109,,
AUGCOGS-24JSF08044,1353.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,24JSF08044,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,109,
AUGCOGS-24JSF08041,1354,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,24JSF08041,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",109,,
AUGCOGS-24JSF08041,1354.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,24JSF08041,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,109,
AUGCOGS-24RT101607,1355,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,24RT101607,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",110,,
AUGCOGS-24RT101607,1355.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,24RT101607,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,110,
AUGCOGS-24JS101205,1356,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,24JS101205,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",137.75,,
AUGCOGS-24JS101205,1356.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,24JS101205,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,137.75,
AUGCOGS-24JS101103,1357,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,24JS101103,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",137.75,,
AUGCOGS-24JS101103,1357.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,24JS101103,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,137.75,
AUGCOGS-24RT102506,1358,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,24RT102506,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",121,,
AUGCOGS-24RT102506,1358.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,24RT102506,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,121,
AUGCOGS-24JSF10008,1359,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,24JSF10008,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",120,,
AUGCOGS-24JSF10008,1359.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,24JSF10008,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,120,
AUGCOGS-24JS103001,1360,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,24JS103001,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",137.75,,
AUGCOGS-24JS103001,1360.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,24JS103001,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,137.75,
AUGCOGS-24JS110108,1361,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,24JS110108,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",137.75,,
AUGCOGS-24JS110108,1361.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,24JS110108,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,137.75,
AUGCOGS-24JSF11028,1362,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,24JSF11028,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",121,,
AUGCOGS-24JSF11028,1362.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,24JSF11028,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,121,
AUGCOGS-24RT103106,1363,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,24RT103106,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",1365,,
AUGCOGS-24RT103106,1363.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,24RT103106,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,1365,
AUGCOGS-24JS110808,1364,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,24JS110808,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",275.5,,
AUGCOGS-24JS110808,1364.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,24JS110808,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,275.5,
AUGCOGS-24JSF11029,1365,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,24JSF11029,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",351,,
AUGCOGS-24JSF11029,1365.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,24JSF11029,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,351,
AUGCOGS-24JSF11022,1366,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,24JSF11022,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",218,,
AUGCOGS-24JSF11022,1366.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,24JSF11022,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,218,
AUGCOGS-24JSF11033,1367,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,24JSF11033,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",121,,
AUGCOGS-24JSF11033,1367.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,24JSF11033,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,121,
AUGCOGS-24JS111101,1368,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,24JS111101,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",137.75,,
AUGCOGS-24JS111101,1368.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,24JS111101,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,137.75,
AUGCOGS-24RT112701,1369,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,24RT112701,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",120,,
AUGCOGS-24RT112701,1369.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,24RT112701,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,120,
AUGCOGS-24JS111304,1370,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,24JS111304,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",137.75,,
AUGCOGS-24JS111304,1370.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,24JS111304,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,137.75,
AUGCOGS-24JSF12012,1371,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,24JSF12012,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",109,,
AUGCOGS-24JSF12012,1371.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,24JSF12012,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,109,
AUGCOGS-24JSF12013,1372,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,24JSF12013,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",110,,
AUGCOGS-24JSF12013,1372.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,24JSF12013,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,110,
AUGCOGS-24JSF11064,1373,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,24JSF11064,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",109,,
AUGCOGS-24JSF11064,1373.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,24JSF11064,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,109,
AUGCOGS-24JS112005,1374,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,24JS112005,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",137.75,,
AUGCOGS-24JS112005,1374.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,24JS112005,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,137.75,
AUGCOGS-24RT111203,1375,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,24RT111203,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",137.75,,
AUGCOGS-24RT111203,1375.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,24RT111203,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,137.75,
AUGCOGS-24JSF11038,1376,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,24JSF11038,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",109,,
AUGCOGS-24JSF11038,1376.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,24JSF11038,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,109,
AUGCOGS-24JSF12016,1377,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,24JSF12016,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",121,,
AUGCOGS-24JSF12016,1377.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,24JSF12016,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,121,
AUGCOGS-24JSF11059,1378,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,24JSF11059,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",229,,
AUGCOGS-24JSF11059,1378.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,24JSF11059,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,229,
AUGCOGS-24JS112702,1379,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,24JS112702,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",137.75,,
AUGCOGS-24JS112702,1379.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,24JS112702,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,137.75,
AUGCOGS-24JS102508,1380,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,24JS102508,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",137.75,,
AUGCOGS-24JS102508,1380.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,24JS102508,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,137.75,
AUGCOGS-24JSF12008,1381,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,24JSF12008,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",109,,
AUGCOGS-24JSF12008,1381.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,24JSF12008,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,109,
AUGCOGS-24JSF11065,1382,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,24JSF11065,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",120,,
AUGCOGS-24JSF11065,1382.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,24JSF11065,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,120,
AUGCOGS-24JSF11053,1383,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,24JSF11053,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",120,,
AUGCOGS-24JSF11053,1383.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,24JSF11053,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,120,
AUGCOGS-24JS121702,1384,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,24JS121702,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",137.75,,
AUGCOGS-24JS121702,1384.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,24JS121702,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,137.75,
AUGCOGS-24JSF11030,1385,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,24JSF11030,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",109,,
AUGCOGS-24JSF11030,1385.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,24JSF11030,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,109,
AUGCOGS-24RT120905,1386,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,24RT120905,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",120,,
AUGCOGS-24RT120905,1386.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,24RT120905,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,120,
AUGCOGS-24JSF12009,1387,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,24JSF12009,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",120,,
AUGCOGS-24JSF12009,1387.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,24JSF12009,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,120,
AUGCOGS-24JSF12033,1388,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,24JSF12033,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",120,,
